ID,Tweet Content
4382,"""#KNN3 ⚽️𝐖𝐨𝐫𝐥𝐝 𝐂𝐮𝐩 𝐄𝐯𝐞𝐧𝐭 Finale
🇦🇷 VS 🇫🇷
Tell us the exact score you predict for the Final round!
🎁40 x Airdrop 
🎁40 x .NFT
🎁DC OG role, probably nothing👀

💗LK + RT + Tag 3 frens
🕐 End: 18DEC 11PM UTC+8
#FIFAWORLDCUP #GIVEAWAYS #Argentina #France
⬇️Details https://t.co/1QR6JkGin6"""
4383,"""Messi will be taking no prosoners in this #WorldCupFinal #FIFAWorldCup"""
4384,"""Argentina 🆚 France

The #FIFAWorldCup Final is SET! 🇦🇷🇫🇷
#ZilliZ #Qatar2022 https://t.co/Uya225kKyb"""
4385,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
4386,"""After #FIFAWorldCup  in February #NigeriaDecides2023 will be very interesting to watch."""
4387,"""Boom🔥"""
4388,"""Even though Morocco loss, the fans are calling this a win. Major turnout for Morocco here in Queens. @thenewsmovement #FIFAWorldCup  #Morocco #FrancevsMorocco https://t.co/s9fyXCH9SU"""
4389,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒"""
4390,"""They won't give up 🔊🇲🇦 

#FIFAWorldCup | #Qatar2022 https://t.co/kxUzJiydYL"""
4391,"""WE LOVE YOU, JUNG KOOK! 💜🐰💜                                                          I I I love listening to #Jungkook of @BTS_twt's new single ""Dreamers"" for the #FIFAWorldCup                        #Dreamers2022 https://t.co/XkmyjvZLGm"""
4392,"""A fantastic and historic journey - one to be proud of Hakim. 💙

#FIFAWorldCup https://t.co/g2vDyxv0zJ"""
4393,"""We need to use this as a case study of what happens when you speak too much English unnecessarily"""
4394,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp"""
4395,"""It is commendable that female fans can enjoy a safe and secure environment, through Qatar’s decision to ban alcohol. 

This has also helped the female fans to freely enjoy the World Cup, 2022. 
#Qatar2022 #FIFAWorldCup https://t.co/RdK36ROr6O"""
4396,"""Sofyan Amrabat is the first player to win possession 50 times at the 2022 World Cup.

Team of the Tournament place secured. 🔐

#FIFAWorldCup https://t.co/sWkVYn1yti"""
4397,"""Yesterday If Morroco had a striker like Victor Osimhen 
They would be in the finals as we speak 
#FIFAWorldCup"""
4398,"""$15 || 225.000 IDR ~ 3 HOURS 🌟✨

- RT &amp; Visit + Complete tasks : (proof) https://t.co/ryodmYaa6o

#fifa #FIFAWorldCup #FIFAWorldCupQatar2022"""
4399,"""@blacklabelsa Mbappe
#FIFAWorldCup
#ChampionBeer"""
4400,"""🚨🚨| #mufc will have a GUARANTEED #FIFAWorldCup winner this year 😍🏆"""
4401,"""A fantastic and historic journey - one to be proud of Hakim. 💙

#FIFAWorldCup https://t.co/g2vDyxv0zJ"""
4402,"""Out of 22 Players in the #FrancevsMorocco, 14 were Moslems &amp; 17 were African or of an African descent, 

By the Late 19th Century
EU powers Inc Belgium, Spain, Portugal, #France had Colonized a Great Part of Africa.

So Who Won the Match?
#Morocco 
#FIFAWorldCup 
#francemaroc https://t.co/pYLs7tmMXj"""
4403,"""Even if we didn't get the best results out of yesterday's matches,we still grateful for Morocco for they did their best.
Thank you @ubctvuganda and @StarTimesUganda for the continuous uninterrupted signal and the good clear picture quality🔥
#FIFAWorldCup https://t.co/uijAEkYQK1"""
4404,"""You have to go to the #WorldCupFinal under witness protection program.
Which duo would you trust to escort you? #FIFAWorldCup #FIFAWorldCupGR #MundialQatar2022 #Mundial2022 #Mundial #FIFAWorldCupQatar2022 https://t.co/Ov9sefeAMo"""
4405,"""Whatever happening today in Europe can happen in India also tomorrow

If Modi govt doesn't take control on illegal Bangladeshi n immigrants Rohingya

Modi Sir
1. Bring CAA/NRC
2. Send back Rohingya

#FIFAWorldCup 
#riots https://t.co/baoyDzLMJ7"""
4406,"""Another #FIFAWorldCup Final for Argentina! 🇦🇷✨"""
4407,"""Who do you think will win tonights match ? #FIFAWorldCup ⚽️ 🥅"""
4408,"""Name the religion behind this rioting in France 🇫🇷 post their victory in #FIFAWorldCup against #Morocco https://t.co/vZ2XdE6Emo"""
4409,"""#FifaWorldCup: Heartwarming clips from last night's France vs Morocco semi-final go viral as the Atlas Lions bow their heads to thank fans for their support at Qatar's Al Bayt Stadium.

France ended Morocco's World Cup dream with a 2-0 win.

#FrancevsMorocco #francemaroc https://t.co/6alVbKy9g9"""
4410,"""Another football lover who CAN'T watch #FIFAWorldCup
Pejman Gholipour was an Iranian football fan who got killed during protests by #IRN security forces shot him in the head. 
He was supporting @fcesteghlaliran
#SayTheirNames
#Qatar2022
#WALIRN
#WAL https://t.co/Tax8lScQAU"""
4411,"""YOU HAVE FACED ENOUGH HEARTBREAKS 💔IN YOUR CARRIER , leo .Now this sport should not disappoint u any more ! 
Lionel messi Int'l career so far 👇🏻
#Messi𓃵 #FIFAWorldCupQatar2022 #FIFAWorldCup https://t.co/aMrlWutVXh"""
4412,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk"""
4413,"""📢 BRAND NEW EPISODE:

1️⃣ FIFA #WorldCup2022 - Fan Experience ⚽️
2️⃣ #Friday Sermon Summary 🕌
3️⃣ First Storey Building, #Nigeria 🇳🇬
4️⃣ Banff, #Canada 🏔️

@muslimtv @MTACanada @MuslimTvNigeria #FIFAWorldCup #FIFAWorldCup2022

Full episode of Roundup ➡️https://t.co/x6UI5nUYH1 https://t.co/vBcYXYw0pO"""
4414,"""Kwabena Okyere Darko-Mensah, the minister for Western Region, honored 🇬🇭 Mohammed Kudus with a commemorative gold medal for his performances at the #FIFAWorldCup 

The Ajax midfielder graced the event with Kamaldeen Sulemana and Ernest Nuamah 👏🏽 

#Qatar2022onMG https://t.co/lunlMSR1pb"""
4415,"""Argentina vs. France 🇦🇷🇫🇷 looking forward to a great final!
Congratulations to Morocco 🇲🇦 You can be proud of what you‘ve achieved! You have made #FIFAWorldCup history! 👏🏼"""
4416,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
4417,"""#FIFAWorldCup 2022 Stats
Who wins the WC Golden BALL?

Messi 🐐 v Mbappe v Griezmann

Goals: 5-5-0
Assists: 3-2-3
Shots on target: 14-11-3
A.Passes: 258-154-237
Key passes: 18-11-21
Big chances created: 6-2-7
Dribbles: 15-21-3
Balls won: 16-14-33
Official Man of the Match: 4-3-1 https://t.co/Wq9pkrOjVz"""
4418,"""Tonight France plays Morocco in 2nd semi final of the #FIFAWorldCup

Irrespective of the result, there would be riots in Paris and few more cities of Europe which most of the world will conveniently ignore. God bless France. #FranceVsMorocco."""
4419,"""So France shamelessly used African players against after, tujyogedwa 🙌. 
Watch Morocco this Saturday take on Coratia on UBC TV CH 447 and 201 
#FIFAWorldCup https://t.co/VdycLo6SRr"""
4420,"""The lsraeli occupation forces invade a Jerusalemite football club to confiscate Palestinian and Moroccan flags. #FIFAWorldCup https://t.co/wp7hefK9dX"""
4421,"""If you’re not trolling and actually defending celebrities, footballers or otherwise with your life.
Just know that they don’t and will never know you. If something happens to you tomorrow, they will never know it so relax yo ass.
#FIFAWorldCup"""
4422,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒"""
4423,"""Even if we didn't get the best results out of yesterday's matches,we still grateful for Morocco for they did their best.
Thank you @ubctvuganda and @StarTimesUganda for the continuous uninterrupted signal and the good clear picture quality🔥
#FIFAWorldCup https://t.co/uijAEkYQK1"""
4424,"""🎙️ Rio Ferdinand on how to stop Leo Messi: 

""I was in a team that tried it a couple of times and it didn't come off. Other than GBH, I don't know."" 😂

#ARG | #FIFAWorldCup https://t.co/LzE8jNSVaE"""
4425,"""Bayern will have at least one player in the #FIFAWorldCup final for the 11th time in a row (since 1982) - a record shared with Inter Milan."""
4426,"""Sport. ⚽️🇫🇷🇲🇦

@equipedefrance @KMbappe #FiersdetreBleus #FRA @EnMaroc @AchrafHakimi #AtlasLions #DimaMaghrib #MAR @FIFAcom @FIFAWorldCup #FIFAWorldCup 

📸: @MichaelRegan https://t.co/Kq892IvL7M"""
4427,"""Have you seen the GIANT #Hisense ULED TV Box at the FIFA Fan Festival?! Faizal and Maria just took their Perfect Goal Challenge inside that box... 🤭

What's inside and who will be crowned the winner?

#PerfectMatch #FIFAWorldCup https://t.co/XI0yMadJmy"""
4428,"""Newspaper Talk📰

Antoine Griezmann says playing Lionel Messi is ""a totally different proposition"" to anything else they have faced in Qatar as France gear up for a World Cup title defence against Argentina.

#FIFAWorldCup | #Qatar2022"""
4429,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
4430,"""RT @michaeldickson: Russia weren’t welcome to play at #FIFAWorldCup but Iran were? https://t.co/0vCVZ2TVfj"""
4431,"""One is trying the pan for eggs, the other is for her husband! 😂🤣
#VIDEO #December #FIFAWorldCup #Thursday #WATCH #Superman #Survivor #PAKvsENG https://t.co/r63qaqrKpJ"""
4432,"""MARKETING KA BAAAAP is BACKKK🥵❤‍🔥❤‍🔥❤‍🔥❤‍🔥 
#FIFAWorldCup final with 
#Pathaan @iamsrk https://t.co/eYpiaW0P0N"""
4433,"""LATEST EXCLUSIVE : #ShahRukhKhan talks about the match between #FrancevsMorocco #FRAMAR as he adds “Kursi ki peti baand ke dekhte hain 🔥” Watch him promote #Pathaan on Match Centre LIVE at the #FIFA Finals on 18th December. #FIFAWorldCup #FIFAWorldCup2022Qatar #DeepikaPadukone https://t.co/7u14AebZam"""
4434,"""Argentina and France will face off in the final of the #FIFAWorldCup. https://t.co/qqM1V8Ly7j"""
4435,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp"""
4436,"""Good Morning Fam
Have "" Your Item Sold "" day 🎉

Who gonna win #FIFAWorldCup 👀
Any guesses?
https://t.co/p9YUqvB0ll
Any specific predictions?
I think #Argentina gonna win 
And #Messi gonna be the MOM 👀

#NFTs #NFTartwork #nftart #MAYC #nftcollector https://t.co/vlUJpbQciK"""
4437,"""LATEST : EXCLUSIVE #PATHAAN Special Promo of #FIFAWorldCup Finals 🔥 Watch King Khan live on 18th December as he promotes Pathaan with #FifaWorldCupQatar Finals #ShahRukhKhan #YRF50 #BesharamRang 
#DeepikaPadukone #FIFA2022 #FIFA #FRAMAR #FranceVsMorroco https://t.co/Q7rOeHgqMA"""
4438,"""Oh, these guys 💙🤍

#Qatar2022"""
4439,"""Consecutive #FIFAWorldCup finals for France 🇫🇷👏 https://t.co/TEIrPIU9H3"""
4440,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒"""
4441,"""Morocco won against Spain, there were riots in Spain

Morocco won against Portugal, there were riots in Portugal

Morocco lost to France, there were riots in France

Morocco wins or loses, there be riots. And the reasons are all religious."""
4442,"""@KMbappe @AchrafHakimi I made this drawing of Kylian Mbappe in 3 weeks
Kindly Retweet my pencil art 🙏🙏
#Mbappe #Messi #Ronaldo #FIFAWorldCup https://t.co/DEd3fj9u6e"""
4443,"""The lsraeli occupation forces invade a Jerusalemite football club to confiscate Palestinian and Moroccan flags. #FIFAWorldCup https://t.co/wp7hefK9dX"""
4444,"""A fantastic and historic journey - one to be proud of Hakim. 💙

#FIFAWorldCup https://t.co/g2vDyxv0zJ"""
4445,"""Rioting breaks out in Lyon, France as Morocco was defeated by France in the #FIFAWorldCup. https://t.co/PktIBCTAeI"""
4446,"""Morocco coach Walid Regragui: ""We gave the maximum, that's the most important thing. We had a few injuries, it was a little too much for us, but I have nothing to say, the players gave the maximum.""

#FRAMAR #Qatar2022 #FIFAWorldCup"""
4447,"""That squad🥰😍🤩"""
4448,"""You don’t have to come out at the top all the time. Sincerity and the dogma to be at the path of winning, for a very long time, makes a person a true champion. 
Not the result, alone. #Messi𓃵 .@TeamMessi #FIFAWorldCup"""
4449,"""Messi is a champion. Best of the best. &amp; it’s ok if he bows out without winning the World Cup. He will still be the same. Let’s normalize being human even for the champions. It’s allowed. It’s ok. Humans some times fail to achieve the highest result. #Messi𓃵 #FIFAWorldCup https://t.co/C6f23e0T4E"""
4450,"""Hold your heads up high Morocco. Be proud of your achievements. You have been fantastic and a joy to watch in this tournament #FIFAWorldCup https://t.co/ypzokV2yCj"""
4451,"""Will SRK Pull Off A Brilliant Move By Promoting His Pathaan At The FIFA World Cup Finals &amp; Garnering Attention From Across The World?

#ShahRukhKhan𓀠 #ShahRukh #SRK @iamsrk @SRKUniverse @SRKCHENNAIFC #Pathaan #DeepikaPadukone #SRKians #FIFAWorldCup #FIFA

https://t.co/BfmOJ84VGz"""
4452,"""It's Messi's last dance!!! Vamos #ARG lift this WC for Messi!! #FIFAWorldCup #ArgentinaVsFrance #Messi𓃵 https://t.co/IaRrIbv0qf"""
4453,"""🇫🇷 Griezmann’s France vs Messi’s Argentina 🇦🇷 

🍻 Winner takes home their third #FIFAWorldCup and brings home the Bud! Roll on Sunday… 🙏

#Budweiser #POTM #YoursToTake #BringHomeTheBud @Budweiser @budfootball https://t.co/qQ4u4cC16W"""
4454,"""Vote for #Dhanalakshmi
#dhanakshmi 
https://t.co/UX2XQ32p1x"""
4455,"""FINAL⚽️
#FIFAWorldCup #Qatar2022 https://t.co/jyHZLBh7uM"""
4456,"""There’s a share of R25 000 &amp; FIFA World Cup™️ prizes up for grabs when you swipe your TymeBank VISA debit card this festive💰⚽! Don't be left behind, swipe your @tymebankza card today! T&amp;Cs apply. #FIFAWorldCup https://t.co/XPYd9hWhm1"""
4457,"""WE LOVE YOU, JUNG KOOK! 💜🐰💜                                                          I I I love listening to #Jungkook of @BTS_twt's new single ""Dreamers"" for the #FIFAWorldCup                        #Dreamers2022 https://t.co/fdeCQVv3eK"""
4458,"""An African team beat an African team.
No vex. Na family matter.
#FIFAWorldCup"""
4459,"""• 𝟰𝗞 #Wallpapers 
  •📁 #FIFAWorldCup 
    •📁 France 🇫🇷
      •📁 Theo Hernandez ❤️‍🔥❤️‍🔥😰 https://t.co/kV6jwBOseZ"""
4460,"""🇲🇦 #Morocco piling on the pressure at the moment for a equaliser - who do you think will be the Champion of the Match at full-time? #FIFAWorldCup

QT the right one and we might slide with 6 of #ChampionBeer in your DMs 

#SCOREwithCARLING https://t.co/fOeDRlYBZ2"""
4461,"""My reaction when asked when the micro manager asks ""is it done yet?"""""
4462,"""2018: Paul Pogba won the World Cup for #FRA. He wore no 6 for Manchester United 

2022: Lisandro Martinez is Manchester United's no 6. He is in the #FIFAWorldCup Final. 

Be very excited #ARG  fans 👀 https://t.co/J2ytDvy1wr"""
4463,"""This is a picture taken just after the final whistle tonight and the Moroccan players are thanking Allah SWT for the journey they've had despite losing to France. That's such a beautiful display of gratitude ♥️

""Don’t lose hope, nor be sad"" – Quran 3:139 🇲🇦🙏🏼 #FIFAWorldCup https://t.co/eS03Izn5yW"""
4464,"""Imagine Karime Benzema scoring winner against Argentina in #FIFAWorldCup final. 😃 https://t.co/zafLGTeFqN"""
4465,"""Last match on Semifinals today 🇲🇦 vs 🇲🇫! #FIFAworldcup #SFI

🤔 Guess the score of the match correctly in the comment section below 

Follow @soccersfinance &amp; join tg https://t.co/HS8dTaRSM4, Like, RT &amp; Tag friends!

Prizes $20 to 5 random winners 💯

Enjoy! 🔥 #Qatar2022 https://t.co/g5pArQbxql"""
4466,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp"""
4467,"""France 🇫🇷 are headed back to the #FIFAWorldCup Final! 

Re-live this epic semi-final in just 60 seconds! ⏲️ https://t.co/q2vnHh6lCx"""
4468,"""Amrabat doesn't care who you are. He is taking no prisoners. 💪

#TelegraphFootball #FIFAWorldCup https://t.co/FqALHOyWb8"""
4469,"""Well played Morocco. It wasn't just luck or fluke. You did it on your own by talent, skills &amp; athleticism. You knocked out three of six favorites Belgium Spain &amp; Portugal. It was such a great memorable run by you guys. Be proud of the effort you put in this #FIFAWorldCup."""
4470,"""Marauding fans of Morocco in Brussels became enraged when a person displayed a French flag from a balcony. Morocco was defeated by France tonight in the #FIFAWorldCup. https://t.co/x6VOnUFQuS"""
4471,"""So France shamelessly used African players against after, tujyogedwa 🙌. 
Watch Morocco this Saturday take on Coratia on UBC TV CH 447 and 201 
#FIFAWorldCup https://t.co/VdycLo6SRr"""
4472,"""World Cup semi-finals of 2022. #Cricket #FIFAWorldCup     

🇫🇷 v 🇲🇦 2 - 0
🇦🇷 v 🇭🇷 3 - 0
🏴󠁧󠁢󠁥󠁮󠁧󠁿 v 🇮🇳 170 - 0"""
4473,"""🇫🇷 Griezmann’s France vs Messi’s Argentina 🇦🇷 

🍻 Winner takes home their third #FIFAWorldCup and brings home the Bud! Roll on Sunday… 🙏

#Budweiser #POTM #YoursToTake #BringHomeTheBud @Budweiser @budfootball https://t.co/qQ4u4cC16W"""
4474,"""The latest Relax In Morocco Daily News! https://t.co/gRJ5YRZnJz Thanks to @Ikenna_EN @rakesh31046324 @ARYNEWSOFFICIAL #morocco #fifaworldcup"""
4475,"""Tonight France plays Morocco in 2nd semi final of the #FIFAWorldCup

Irrespective of the result, there would be riots in Paris and few more cities of Europe which most of the world will conveniently ignore. God bless France. #FranceVsMorocco."""
