ID,Tweet Content,Mentions Sports Betting
3640,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
3641,"""Bc @WayneRooney and @iam_SrkFan1 king himself. It's just lit 💥💥💥
PATHAAN DEKHEGA HINDUSTAN""",no
3642,"""A fantastic and historic journey - one to be proud of Hakim. 💙

#FIFAWorldCup https://t.co/g2vDyxv0zJ""",no
3643,"""the best cb duo""",no
3644,"""Our second #FIFAWorldCup finalist is confirmed! 🇫🇷

Congratulations to @equipedefrance, who are through to their fourth @FIFAWorldCup final 👏 https://t.co/EU8AoRrxdE""",no
3645,"""Thank you France for defeating Islam.

#FifaWorldCup""",no
3646,"""There’s a share of R25 000 &amp; FIFA World Cup™️ prizes up for grabs when you swipe your TymeBank VISA debit card this festive💰⚽! Don't be left behind, swipe your @tymebankza card today! T&amp;Cs apply. #FIFAWorldCup https://t.co/XPYd9hWhm1""",no
3647,"""Locals in Qatar have been welcoming #FIFAWorldCup football fans into their homes before and after matches to help them refuel with a little Arab hospitality 👇 https://t.co/h4MLpUTCmv""",no
3648,"""FINAL⚽️
#FIFAWorldCup #Qatar2022 https://t.co/jyHZLBh7uM""",no
3649,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒""",no
3650,"""🇫🇷 @FrenchTeam 🆚 @EnMaroc 🇲🇦

Who's making it to the #FIFAWorldCup final? ✨

#Ligue1UberEats https://t.co/9e3IA0dT3G""",no
3651,"""Per BARC data, who is watching #FIFAWorldCup in India (till semis)?

In terms of cumulative reach, the top five football watching regions are:-
Kerala 1,31,00,000
West Bengal 86,90,000
Assam/NE/Sikkim 71,00,000
Tamil Nadu/Puducherry 27,00,000
Maharashtra/Goa 23,00,000""",no
3652,"""King, love u 👑❤️""",no
3653,"""S3 marketing😩🔥""",no
3654,"""Morocco's historic run to the semi-finals of the World Cup has captivated many worldwide.

But did you know that more than half of Morocco’s squad were born outside the country?

Here’s a quick look at some of Morocco’s foreign-born players
#Qatar2022 #FIFAWorldCup #Morocco https://t.co/dUFcyJg2p4""",no
3655,"""A champion will be crowned 🔜

#FIFAWorldCup | #Qatar2022""",no
3656,"""🇦🇷 Argentina and reigning world champions 🇫🇷 France will play for the #FIFAWorldCup trophy at the Lusail Stadium on Sunday!

Who do you want to see lifting the ultimate crown at #Qatar2022? https://t.co/ysllGvimWV""",no
3657,"""🇫🇷 Griezmann’s France vs Messi’s Argentina 🇦🇷 

🍻 Winner takes home their third #FIFAWorldCup and brings home the Bud! Roll on Sunday… 🙏

#Budweiser #POTM #YoursToTake #BringHomeTheBud @Budweiser @budfootball https://t.co/qQ4u4cC16W""",no
3658,"""Sofyan Amrabat.

That's It. That's the Tweet. #FIFAWorldCup 
 https://t.co/3ytmj3oH1G""",no
3659,"""BIGGEST MOVIE STAR PROMOTING HIS MOVIE ON THE BIGGEST PLATFORM , MARKETING GENIUS 

PATHAAN DEKHEGA HINDUSTAN""",no
3660,"""Wayne Rooney promoting Pathaan 😭🔥
GLOBAL HIT BESHARAM RANG""",no
3661,"""Argentina 🆚 France

The #FIFAWorldCup Final is SET! 🇦🇷🇫🇷""",no
3662,"""Do you want R100 FreeBet to bet with today?
Easy Retweet 🔁 or Like ❤️ this tweet and click below and follow instructions trust me they’ll pick you if you do it right.

Not on @betcoza ?
Sign up here they have high odds and will double your 1st deposit⤵️
https://t.co/J3DX2FYkuI""",yes
3663,"""Waking up a bit sober from last night defeat. The more i look at it the more i wonder what’s the purpose of VAR at the #FIFAWorldCup or did the forces that may be decide that #Morocco was not worthy of a final? How is this not a penalty but a yellow card? https://t.co/T2FGLuDGb6""",no
3664,"""Wayne Rooney promoting Pathaan 😭🔥
GLOBAL HIT BESHARAM RANG""",no
3665,"""Last night he lost possession that almost costed his team. But he’s good tho""",no
3666,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk""",no
3667,"""We're back with our NEW competition as we gear up for the #FIFAWorldCup finals🤩  &amp; 5 correct guesses will each win R100 Free Bet❗

Rules:
- Ensure you use #BetcozaSpotTheGoal 
- Select either A, B, C, D, E, or F
- Tag 3 others in your entry https://t.co/KXuQQwvknf""",yes
3668,"""King 😍😍🔥🔥🔥""",no
3669,"""Wayne Rooney promoting Pathaan 😭🔥
GLOBAL HIT BESHARAM RANG""",no
3670,"""Moroccan fans were filmed in the capital Rabat cheering on their team despite their 2-0 loss to France. 

Morocco became the first African and Arab team to reach the World Cup semi-finals

#Qatar2022 #FIFAWorldCup #FRAMAR #Morocco https://t.co/RyapDkuFIW""",no
3671,"""🔜 NEXT MATCH
🏆 #FIFAWorldCup - 🥉𝟯𝗥𝗗 𝗣𝗟𝗔𝗖𝗘
🆚 Croatia 🇭🇷
🏟️ Khalifa Stadium, Qatar
🗓️ Saturday, December 17, 2022 | 4PM (GMT+1)

#DimaMaghrib 🇲🇦 #TeamMorocco #FIFAWorldCup @pumafootball https://t.co/PU0F2foXJA""",no
3672,"""Please pull through to my world cup space for the knockout stage review and final preview. 

#FIFAWorldCup #Qatar2022 #ArgentinaVsCroatia
#FrancevsMorocco
#ArgentinaVsFrance

https://t.co/m75j0Vcg4j""",no
3673,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk""",no
3674,"""It's going to be Messi vs His disciples.
Expected this game to happen in R16 and here we are 😂
Don't know who I'm supporting..
Hope it will be a great finale 

#FIFAWorldCup #ARGFRA https://t.co/NuHNd9tiE8""",no
3675,"""Leo Messi's consistency is UNREAL 🐐👀

#FIFAWorldCup https://t.co/Z5aShCcICh""",no
3676,"""King and @WayneRooney together 🥵""",no
3677,"""Morocco won against Spain, there were riots in Spain

Morocco won against Portugal, there were riots in Portugal

Morocco lost to France, there were riots in France

Morocco wins or loses, there be riots. And the reasons are all religious.""",no
3678,"""Who is the last man standing? 

|Maxine Wahome Jackie Maribe Sarah Cohen| #FIFAWorldCup https://t.co/X3Ub0fRmAu""",no
3679,"""A fantastic and historic journey - one to be proud of Hakim. 💙

#FIFAWorldCup https://t.co/g2vDyxv0zJ""",no
3680,"""Six RAW agents were directly involved in Johar Town blast.  
#IndiaEnemyOfPeace
#StockMarket 
#MoroccoVsFrance
#FIFAWorldCup 
#چور_ہٹاؤ_ملک_بچاؤ 
#NintendoSwitch2022
#REDVELVETxAESPA https://t.co/h5jQ0msiIX""",no
3681,"""Love you @iamsrk  bhai""",no
3682,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
3683,"""The problem is the religion not the game""",no
3684,"""The problem across the world is the same! Identify it and act on it!""",no
3685,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
3686,"""Innocent Morocco, Buhari still do them. Buhari wished Morocco &amp; it happened!

#MoroccoVsFrance #FIFAWorldCup""",no
3687,"""𝗠𝗮𝗻 𝗼𝗳 𝘁𝗵𝗲 𝗠𝗮𝘁𝗰𝗵. 🥇⭐️

#FRA | #FIFAWorldCup https://t.co/1F6QsqjeLF""",no
3688,"""Whatever happening today in Europe can happen in India also tomorrow

If Modi govt doesn't take control on illegal Bangladeshi n immigrants Rohingya

Modi Sir
1. Bring CAA/NRC
2. Send back Rohingya

#FIFAWorldCup 
#riots https://t.co/baoyDzLMJ7""",no
3689,"""I'm waiting for #Pathaan srk sir""",no
3690,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
3691,"""love x ♾️""",no
3692,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒""",no
3693,"""Our #FIFAWorldCup finalist 🙌 

Proud of you, @IbrahimaKonate_ ❤️ https://t.co/QNR880ol0Q""",no
3694,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp""",no
3695,"""Don't miss it 🫳🫳

#Worldcup #TwidogWC #NFT #FIFAWorldCup #Qatar2022 #Freemint #MATIC #polygon""",no
3696,"""3 - Theo Hernández is the third defender to have both scored and assisted in a single World Cup tournament with France, after Marius Trésor in 1982 and Bixente Lizarazu in 1998. Rocket.

#FranceMorocco #FIFAWorldCup https://t.co/J8BZJ7EZBH""",no
3697,"""Wayne Rooney promoting Pathaan 😭🔥
GLOBAL HIT BESHARAM RANG""",no
3698,"""Now the man himself announced now 
Can't wait Shah ❤😍💥🔥
#Pathan #FIFAWorldCup 
#ShahRukhKhan𓀠 
PATHAAN DEKHEGA HINDUSTAN""",no
3699,"""How it started vs How it ended 👀

Mbappe does not forget 💀🤣

#FIFAWorldCup https://t.co/rOADVGaLjs""",no
3700,"""Morocco's historic run to the semi-finals of the World Cup has captivated many worldwide.

But did you know that more than half of Morocco’s squad were born outside the country?

Here’s a quick look at some of Morocco’s foreign-born players
#Qatar2022 #FIFAWorldCup #Morocco https://t.co/dUFcyJg2p4""",no
3701,"""This is going to be Epic 
But pls..let Messi have it this time 🙏""",no
3702,"""Who will challenge #Argentina in Fifa Qatar 2022 final ?

#FIFAWorldCup #awazthevoice""",no
3703,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒""",no
3704,"""A fantastic and historic journey - one to be proud of Hakim. 💙

#FIFAWorldCup https://t.co/g2vDyxv0zJ""",no
3705,"""The problem is the religion not the game""",no
3706,"""Azzedine Ounahi. What a player.

100% in the team of the tournament.

#FRA | #MAR | #FIFAWorldCup https://t.co/ZIgdM1FwzN""",no
3707,"""Argentina 🆚 France

The #FIFAWorldCup Final is SET! 🇦🇷🇫🇷""",no
3708,"""When did you know that Lucas and Theo Harnandez are not the same?

#FIFAWorldCup #Qatar2022 #ArgentinaVsFrance https://t.co/mtkTC41DSg""",no
3709,"""🇦🇷 Lionel Messi has been involved in 40 goals this season for both PSG &amp; Argentina.

🏟️ 28 games
⚽️ 22 goals
🎯 18 assists

🥇🔝 Scorer 2022 #FIFAWorldCup 
🥇 4 MOTM in 6 games 

🏆Messi may win his 1st World Cup with Argentina.

#Qatar2022|#Messi𓃵|#GOAT𓃵 https://t.co/7FVpGkUB5X""",no
3710,"""⚽🏆The World Cup Final match-up is set after France crashes Morocco's great WC run to set themselves a win away from getting a back-to-back. An early goal from Theo Hernandez and Randal Kolo Muani netted another to seal the win. 

#France #FIFAWorldCup #SportsNews https://t.co/4pma7U0ICI""",no
3711,"""A fantastic and historic journey - one to be proud of Hakim. 💙

#FIFAWorldCup https://t.co/g2vDyxv0zJ""",no
3712,"""2014 World Cup
2016 FA Cup Final 
2018 World Cup Final
2022 World Cup

This bloke has been everywhere. 🤣🤣

#FIFAWorldCup https://t.co/vM85cpiG2U""",no
3713,"""Wayne Rooney promoting Pathaan 😭🔥
GLOBAL HIT BESHARAM RANG""",no
3714,"""Apne papa ambani ko bhi boycott karogey kya bhakto.... Always remember never mess with SRK""",no
3715,"""#Photo of the day:
@KMbappe is ""ready"" for #Argentina  😂😂😂

#FIFAWorldCup in #Qatar2022 https://t.co/pj5SPJvTF8""",no
3716,"""@FIFAWorldCup I'm proud of Morocco 🇲🇦 
They went down swinging #FIFAWorldCup #Qatar2022""",no
3717,"""Official: A Manchester United player will return from Qatar as a #FIFAWorldCup winner

Congratulations to @raphaelvarane, who will face @LisandrMartinez in Sunday's final https://t.co/N0Zg5kpSoB""",no
3718,"""#ManCity's Julian Alvarez has been included the @SofascoreINT TOTW for the #FIFAWorldCup Semi-Finals. 🕷🇦🇷💙 https://t.co/4H8DUFNKJh""",no
3719,"""Golllllll Messi 🐐🇦🇷#FIFAWorldCup https://t.co/SNgVztfD3E""",no
3720,"""Argentina vs. France 🇦🇷🇫🇷 looking forward to a great final!
Congratulations to Morocco 🇲🇦 You can be proud of what you‘ve achieved! You have made #FIFAWorldCup history! 👏🏼""",no
3721,"""Heavy Riots break out in Brussels. #Morocco fans also clash with the police in Brussels, after defeat in #FIFAWorldCup semi-final vs #France.
#FrancevsMorocco 

Is Sports actually beyond religion?

#IndicIdeas https://t.co/yVqtK8igwy""",no
3722,"""Team #JigarthandaDoubleX Wishing #FIFAWorldCup Semi Finalists the best on The Torch,Doha

@stonebenchers @offl_Lawrence @iam_SJSuryah @kaarthekeyens @Music_Santhosh https://t.co/AxvoVlrJGC""",no
3723,"""It's Messi's last dance!!! Vamos #ARG    lift this WC for Messi!! #FIFAWorldCup    #ArgentinaVsFrance #Messi𓃵 https://t.co/iDhkzjqfKq""",no
3724,"""Whatever happening today in Europe can happen in India also tomorrow

If Modi govt doesn't take control on illegal Bangladeshi n immigrants Rohingya

Modi Sir
1. Bring CAA/NRC
2. Send back Rohingya

#FIFAWorldCup 
#riots https://t.co/baoyDzLMJ7""",no
3725,"""Morocco won hearts and France won the match…

Final Match Argentina Vs France, Messi has every title in football except the World Cup… When Argentina won the title in 1986, Maradona became the biggest hero there. 

#argentinavsfrance #fifaworldcup""",no
3726,"""The problem is the religion not the game""",no
3727,"""FINAL⚽️
#FIFAWorldCup #Qatar2022 https://t.co/jyHZLBh7uM""",no
3728,"""Express photo by @sanesh_TNIE
#KickOff #FIFAWorldCup #Qatar2022 #Messi #Argentina #Photography https://t.co/B9X29PI7rb""",no
3729,"""Morocco won against Spain, there were riots in Spain

Morocco won against Portugal, there were riots in Portugal

Morocco lost to France, there were riots in France

Morocco wins or loses, there be riots. And the reasons are all religious.""",no
3730,"""Rioting breaks out in Lyon, France as Morocco was defeated by France in the #FIFAWorldCup. https://t.co/PktIBCTAeI""",no
3731,"""Morocco won against Spain, there were riots in Spain

Morocco won against Portugal, there were riots in Portugal

Morocco lost to France, there were riots in France

Morocco wins or loses, there be riots. And the reasons are all religious.""",no
3732,"""Name the religion behind this rioting in France 🇫🇷 post their victory in #FIFAWorldCup against #Morocco https://t.co/vZ2XdE6Emo""",no
3733,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
3734,"""Morocco's historic run to the semi-finals of the World Cup has captivated many worldwide.

But did you know that more than half of Morocco’s squad were born outside the country?

Here’s a quick look at some of Morocco’s foreign-born players
#Qatar2022 #FIFAWorldCup #Morocco https://t.co/dUFcyJg2p4""",no
3735,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk""",no
3736,"""We had fans from all over the world visit us at the Hisense #PerfectMatch Zone at the FIFA Fan Festival! 🌎

Come join us and you might have a chance to win your tickets to the #FIFAWorldCup! https://t.co/0VYQZM7h19""",no
3737,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp""",no
3738,"""Good luck Lionel Messi
Messi is the GOAT 🐐
🔥🇦🇷 #Messi𓃵 💙
#Argentina
#FIFAWorldCup
ARGENTINA 🇦🇷 https://t.co/D5bqIIeqVD""",no
3739,"""Everyone is a winner except Football and Africa.""",no
3740,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
3741,"""Have got final ticket available for sell, just chat me up for more details!!!

#FIFAWorldCup  #Qatar2022  #FIFAWorldCup  #FIFAWorldCup  #francemaroc #arg https://t.co/Rt4r1J5sPN""",no
3742,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒""",no
3743,"""Wayne Rooney promoting Pathaan 😭🔥
GLOBAL HIT BESHARAM RANG""",no
3744,"""Fkkkkkkkkkkk
Wayyyneeeeee roooonnneyyy said that""",no
3745,"""Theo Hernandez in the first half against Morocco:

◉ Most possession won (7)
◉ Most duels won (6)
◉ Most goals (1) 😉

And no other player made more successful tackles (3).

#FIFAWorldCup https://t.co/AHujVmLtUQ""",no
3746,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒""",no
3747,"""Damn Legends Everywhere 🔥

#PathaanFirstDayFirstShow""",no
3748,"""FINAL⚽️
#FIFAWorldCup #Qatar2022 https://t.co/jyHZLBh7uM""",no
3749,"""Waiting for grand finale 

#pathaan""",no
